file,name,id,date,time,ight,R,T,Right,Thru,Left,ight,hru,T,Right,Thru,Left,D,A,C,B,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,12:00-12:15,1,91,2,4,26,15,11,83,1,3,23,3,2,10,2,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,12:15-12:30,2,98,1,1,23,13,17,102,3,4,16,3,,11,1,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,12:30-12:45,3,101,2,2,21,15,15,122,5,3,19,3,,3,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,12:45-13:00,4,110,1,3,21,18,21,141,5,5,24,3,1,11,4,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,14:00-14:15,6,113,2,4,29,11,26,159,6,5,29,3,4,20,7,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,14:15-14:30,5,116,3,5,36,7,15,147,2,9,36,7,6,9,12,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,14:30-14:45,4,146,4,6,41,8,28,160,4,8,21,4,5,7,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,14:45-15:00,3,138,5,5,46,15,35,148,4,7,47,6,3,20,9,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,15:00-15:15,2,127,3,5,43,17,32,153,3,9,54,5,9,19,7,6,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,15:15-15:30,1,121,2,3,41,14,27,155,2,8,52,3,7,11,3,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,15:30-15:45,2,116,2,5,39,14,29,157,2,9,60,2,16,7,3,11,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,15:45-16:00,1,108,1,6,48,18,34,166,5,10,83,6,19,11,,8,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,16:00-16:15,2,104,3,3,41,21,33,178,4,7,76,3,26,17,,7,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,16:15-16:30,3,101,2,4,39,24,34,189,4,5,69,2,18,23,,6,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,16:30-16:45,2,91,2,3,27,18,45,198,4,7,44,5,16,16,6,4,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,16:45-17:00,1,101,1,3,30,13,37,158,4,8,41,2,8,9,4,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,17:00-17:15,,86,1,4,24,10,41,178,8,5,39,2,6,13,4,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,17:15-17:30,1,81,2,5,23,9,39,168,6,3,35,1,5,11,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,17:30-17:45,1,79,1,3,19,8,40,173,5,2,30,3,4,9,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/GEORGIA%20AVENUE%20%26%20KENNEDY%20STREET%20NW.txt,GEORGIA AVENUE NW & KENNEDY STREET,x,9/24/2001,17:45-18:00,1,71,1,2,17,6,33,171,7,3,23,1,2,7,,1,,,,,
file,name,id,date,time,Right,Thru,Left,Right,Thru,Left,Right,Thru,Left,Right,Thru,Left,D,A,C,B,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,07:00-07:15,7,75,10,,237,,4,96,5,2,79,1,7,1,1,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,07:15-07:30,3,58,18,1,263,1,6,100,6,3,86,,2,,,4,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,07:30-07:45,3,96,13,,242,,7,109,7,4,87,1,4,,,9,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,07:45-08:00,,121,23,1,265,2,9,118,9,6,106,2,2,1,,7,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,08:00-08:15,,117,11,3,284,3,11,136,10,7,116,3,5,,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,08:15-08:30,5,105,17,2,264,2,17,149,14,8,129,4,1,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,08:30-08:45,10,129,23,2,302,2,27,119,13,6,143,3,,1,,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,08:45-09:00,3,115,10,1,200,,21,110,16,4,116,3,1,,1,6,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,09:00-09:15,3,166,6,,257,6,15,106,20,5,108,2,2,1,,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,09:15-09:30,2,134,13,3,261,6,19,109,18,7,116,,3,,,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,09:30-09:45,2,87,8,1,233,,28,113,17,6,120,1,2,,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,09:45-10:00,4,89,11,,175,2,16,107,12,3,108,,2,,2,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,10:00-10:15,5,78,14,,208,2,13,104,11,3,128,,3,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,10:15-10:30,3,72,15,1,225,1,9,103,9,2,138,1,2,,1,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,10:30-10:45,7,66,17,1,241,1,7,101,3,3,147,1,3,,,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,10:45-11:00,6,50,8,3,167,2,9,93,3,4,163,2,1,1,1,6,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,11:15-11:30,,48,11,2,134,,7,91,3,3,146,1,,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,11:30-11:45,8,56,7,2,140,2,10,81,7,6,143,,,1,,5,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,11:45-12:00,2,52,8,2,148,3,15,77,8,8,151,1,2,,,4,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,12:00-12:15,4,44,12,1,153,1,13,71,7,7,159,2,,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,12:15-12:30,4,56,11,2,144,3,11,88,6,6,176,1,,1,,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,12:30-12:45,4,68,10,2,135,3,10,96,4,5,167,1,3,1,,6,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,12:45-13:00,6,56,6,,115,,7,106,3,4,171,2,2,,1,4,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,14:00-14:15,7,55,4,2,137,,9,149,2,2,221,3,2,,,6,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,14:15-14:30,8,63,8,9,121,1,7,167,4,3,246,2,1,1,1,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,14:30-14:45,6,70,17,3,147,,6,166,3,2,276,3,,,,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,14:45-15:00,7,59,8,1,104,1,5,183,2,1,286,1,1,,1,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,15:00-15:15,5,72,17,3,106,,13,166,5,3,251,5,2,,,5,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,15:15-15:30,3,79,21,1,103,,17,157,7,4,233,7,1,,,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,15:30-15:45,3,84,23,2,108,,21,148,9,6,216,8,2,1,,7,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,15:45-16:00,5,90,28,4,117,,36,156,9,7,256,5,5,,,7,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,16:00-16:15,4,63,19,3,111,3,41,166,10,7,286,4,2,,,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,16:15-16:30,,82,22,6,115,6,49,172,11,8,279,3,,1,1,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,16:30-16:45,3,81,24,,107,2,51,194,13,11,249,2,1,,,6,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,16:45-17:00,7,95,20,2,153,1,46,241,15,16,218,1,2,1,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,17:00-17:15,5,93,18,,91,1,41,209,27,11,202,1,2,,,5,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,17:15-17:30,5,105,24,1,146,2,40,201,34,10,199,2,2,,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,17:30-17:45,6,110,22,1,95,,37,199,26,9,186,1,5,1,,5,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2001/September/NEW%20YORK%20AVENUE%20%26%206TH%20STREET%20NW.txt,NEW YORK AVENUE NW & 6TH STREET,x,9/10/2001,17:45-18:00,5,103,24,1,99,1,31,187,18,7,171,1,3,,,2,,,,,
file,name,id,date,time,Right,Thru,Left,Right,Thru,Left,Right,Thru,Left,Right,Thru,Left,D,A,C,B,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,07:00-07:15,1,147,1,1,71,4,11,68,2,3,18,,1,2,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,07:15-07:30,1,156,1,2,79,3,15,80,1,1,20,2,,2,9,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,07:30-07:45,2,167,2,3,86,6,6,56,3,6,17,,1,3,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,07:45-08:00,4,171,3,4,91,7,6,69,6,5,22,,,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,08:00-08:15,3,149,4,5,79,9,6,64,6,4,14,,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,08:15-08:30,1,152,4,6,84,10,5,77,4,5,22,,1,2,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,08:30-08:45,3,157,6,5,67,11,4,61,6,10,25,1,,5,2,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,08:45-09:00,2,176,7,5,51,8,6,54,9,6,15,,,1,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,09:00-09:15,1,161,5,3,45,6,7,87,5,3,12,1,,,4,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,09:15-09:30,2,114,10,3,37,5,1,39,3,1,8,,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,09:30-09:45,1,99,7,2,32,4,4,64,1,6,17,,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,09:45-10:00,1,81,6,1,27,3,8,64,2,4,15,1,,2,1,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,10:00-10:15,1,76,5,3,23,2,4,63,2,3,13,,,,3,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,10:15-10:30,2,74,3,2,21,3,3,61,2,2,12,,,1,4,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,10:30-10:45,1,71,4,3,18,2,4,61,2,2,12,,,,4,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,10:45-11:00,2,68,5,4,27,3,7,92,1,4,14,,,1,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,11:00-11:15,3,66,4,6,35,8,1,47,1,4,15,,,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,11:15-11:30,2,53,3,4,26,3,2,55,5,2,9,,,43,3,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,11:30-11:45,,76,6,4,19,4,7,56,2,1,23,1,,8,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,11:45-12:00,1,83,7,3,18,5,5,55,4,6,15,,1,5,7,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,12:00-12:15,,89,8,2,17,5,5,58,3,4,10,,,3,13,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,12:15-12:30,1,79,6,1,16,3,8,65,4,3,21,,,23,25,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,12:30-12:45,,73,5,1,14,4,7,45,1,7,17,,,6,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,12:45-13:00,1,63,4,1,12,3,9,63,1,3,11,1,,1,1,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,14:00-14:15,,59,4,1,14,4,8,97,2,5,22,3,,1,2,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,14:15-14:30,1,64,3,,15,5,2,58,1,6,19,1,,3,5,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,14:30-14:45,,67,4,1,16,6,2,41,1,2,16,,1,1,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,14:45-15:00,1,76,7,4,19,4,5,79,,4,21,1,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,15:00-15:15,,90,6,5,21,3,3,98,,5,24,2,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,15:15-15:30,,97,5,3,19,2,2,107,1,3,25,,,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,15:30-15:45,,103,6,5,21,2,2,116,5,5,27,,2,4,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,15:45-16:00,,111,8,4,25,3,5,95,1,2,48,1,1,3,1,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,16:00-16:15,1,101,9,7,30,6,7,85,3,8,28,,,3,9,5,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,16:15-16:30,1,89,8,10,26,7,2,54,4,4,10,,1,1,1,6,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,16:30-16:45,,96,7,7,24,7,1,28,,3,14,,1,1,2,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,16:45-17:00,1,101,6,6,25,6,1,48,2,3,11,,2,1,1,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,17:00-17:15,,105,4,3,24,5,7,108,3,13,44,1,,3,3,4,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2002/April/14TH%20STREET%20%26%20UPSHUR%20STREET%20NW.txt,14TH STREET NW & UPSHUR STREET,x,4/3/2002,17:15-17:30,2,91,3,4,30,4,10,219,5,32,86,4,1,11,15,2,,,,,
